平成29年1月1日住民基本台帳人口・世帯数、平成28年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
団体コード,都道府県名,市区町村名,平成29年,,,,平成28年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,,,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
015849,北海道,虻田郡洞爺湖町,"4,271","4,925","9,196","4,981",401,58,459,54,0,513,441,32,473,170,19,662,-149,-1.59 ,-116,-1.24 ,-33,-0.35 
015857,北海道,勇払郡安平町,"4,095","4,178","8,273","4,207",316,5,321,44,0,365,441,5,446,110,1,557,-192,-2.27 ,-66,-0.78 ,-126,-1.49 
015865,北海道,勇払郡むかわ町,"4,208","4,356","8,564","4,318",304,56,360,40,5,405,357,10,367,124,77,568,-163,-1.87 ,-84,-0.96 ,-79,-0.91 
016012,北海道,沙流郡日高町,"6,283","6,248","12,531","6,400",583,79,662,79,1,742,654,10,664,153,49,866,-124,-0.98 ,-74,-0.58 ,-50,-0.40 
016021,北海道,沙流郡平取町,"2,561","2,706","5,267","2,581",214,79,293,28,0,321,249,44,293,70,0,363,-42,-0.79 ,-42,-0.79 ,0,0.00 
016047,北海道,新冠郡新冠町,"2,772","2,928","5,700","2,745",272,33,305,44,5,354,281,12,293,93,1,387,-33,-0.58 ,-49,-0.85 ,16,0.28 
016071,北海道,浦河郡浦河町,"6,262","6,543","12,805","6,767",640,32,672,88,11,771,825,4,829,165,7,"1,001",-230,-1.76 ,-77,-0.59 ,-153,-1.17 
016080,北海道,様似郡様似町,"2,158","2,376","4,534","2,238",115,8,123,22,2,147,175,11,186,71,0,257,-110,-2.37 ,-49,-1.06 ,-61,-1.31 
016098,北海道,幌泉郡えりも町,"2,470","2,462","4,932","2,167",174,1,175,33,4,212,277,1,278,77,4,359,-147,-2.89 ,-44,-0.87 ,-103,-2.03 
016101,北海道,日高郡新ひだか町,"11,345","12,080","23,425","11,836",892,12,904,178,12,"1,094","1,119",5,"1,124",310,7,"1,441",-347,-1.46 ,-132,-0.56 ,-215,-0.90 
016314,北海道,河東郡音更町,"21,488","23,750","45,238","20,063","1,648",45,"1,693",311,12,"2,016","1,667",53,"1,720",442,18,"2,180",-164,-0.36 ,-131,-0.29 ,-33,-0.07 
016322,北海道,河東郡士幌町,"3,006","3,230","6,236","2,697",225,32,257,36,0,293,250,21,271,101,11,383,-90,-1.42 ,-65,-1.03 ,-25,-0.40 
016331,北海道,河東郡上士幌町,"2,392","2,525","4,917","2,439",284,12,296,32,0,328,198,20,218,73,6,297,31,0.63 ,-41,-0.84 ,72,1.47 
016349,北海道,河東郡鹿追町,"2,735","2,824","5,559","2,508",278,29,307,47,3,357,287,22,309,67,4,380,-23,-0.41 ,-20,-0.36 ,-3,-0.05 
016357,北海道,上川郡新得町,"3,099","3,210","6,309","3,414",372,161,533,40,9,582,340,149,489,122,0,611,-29,-0.46 ,-82,-1.29 ,53,0.84 
016365,北海道,上川郡清水町,"4,768","4,973","9,741","4,687",358,16,374,53,2,429,385,17,402,113,15,530,-101,-1.03 ,-60,-0.61 ,-41,-0.42 
016373,北海道,河西郡芽室町,"9,041","9,877","18,918","7,874",650,19,669,123,15,807,722,15,737,167,4,908,-101,-0.53 ,-44,-0.23 ,-57,-0.30 
016381,北海道,河西郡中札内村,"1,936","2,041","3,977","1,839",226,1,227,21,0,248,209,7,216,38,0,254,-6,-0.15 ,-17,-0.43 ,11,0.28 
016390,北海道,河西郡更別村,"1,613","1,653","3,266","1,310",121,1,122,29,0,151,134,0,134,29,0,163,-12,-0.37 ,0,0.00 ,-12,-0.37 
016411,北海道,広尾郡大樹町,"2,804","2,933","5,737","2,677",241,12,253,52,5,310,255,8,263,68,6,337,-27,-0.47 ,-16,-0.28 ,-11,-0.19 
016420,北海道,広尾郡広尾町,"3,447","3,732","7,179","3,455",197,14,211,54,0,265,274,18,292,101,1,394,-129,-1.77 ,-47,-0.64 ,-82,-1.12 
016438,北海道,中川郡幕別町,"12,965","14,304","27,269","12,286",944,38,982,159,9,"1,150",985,36,"1,021",280,3,"1,304",-154,-0.56 ,-121,-0.44 ,-33,-0.12 
016446,北海道,中川郡池田町,"3,273","3,723","6,996","3,416",208,4,212,32,0,244,261,2,263,118,2,383,-139,-1.95 ,-86,-1.21 ,-53,-0.74 
016454,北海道,中川郡豊頃町,"1,544","1,696","3,240","1,484",108,4,112,19,0,131,145,5,150,48,2,200,-69,-2.09 ,-29,-0.88 ,-40,-1.21 
016462,北海道,中川郡本別町,"3,644","3,762","7,406","3,708",298,2,300,54,2,356,393,2,395,105,3,503,-147,-1.95 ,-51,-0.68 ,-96,-1.27 
016471,北海道,足寄郡足寄町,"3,465","3,674","7,139","3,536",296,4,300,51,3,354,315,11,326,100,1,427,-73,-1.01 ,-49,-0.68 ,-24,-0.33 
016489,北海道,足寄郡陸別町,"1,266","1,234","2,500","1,350",83,6,89,13,0,102,104,2,106,37,0,143,-41,-1.61 ,-24,-0.94 ,-17,-0.67 
016497,北海道,十勝郡浦幌町,"2,407","2,590","4,997","2,327",127,4,131,23,0,154,201,4,205,77,1,283,-129,-2.52 ,-54,-1.05 ,-75,-1.46 
016616,北海道,釧路郡釧路町,"9,535","10,436","19,971","9,503",954,13,967,128,11,"1,106","1,048",15,"1,063",211,11,"1,285",-179,-0.89 ,-83,-0.41 ,-96,-0.48 
016624,北海道,厚岸郡厚岸町,"4,660","5,177","9,837","4,441",306,17,323,48,2,373,369,24,393,114,7,514,-141,-1.41 ,-66,-0.66 ,-75,-0.75 
016632,北海道,厚岸郡浜中町,"2,990","3,111","6,101","2,488",200,32,232,49,1,282,274,15,289,86,0,375,-93,-1.50 ,-37,-0.60 ,-56,-0.90 
016641,北海道,川上郡標茶町,"3,777","4,044","7,821","3,664",256,80,336,58,4,398,379,21,400,106,1,507,-109,-1.37 ,-48,-0.61 ,-61,-0.77 
016659,北海道,川上郡弟子屈町,"3,612","3,995","7,607","3,947",308,7,315,23,3,341,389,8,397,103,0,500,-159,-2.05 ,-80,-1.03 ,-79,-1.02 
016675,北海道,阿寒郡鶴居村,"1,260","1,265","2,525","1,132",91,6,97,21,0,118,74,6,80,24,1,105,13,0.52 ,-3,-0.12 ,16,0.64 
016683,北海道,白糠郡白糠町,"3,845","4,370","8,215","4,186",244,2,246,29,6,281,314,2,316,121,0,437,-156,-1.86 ,-92,-1.10 ,-64,-0.76 
016918,北海道,野付郡別海町,"7,825","7,672","15,497","6,645",624,30,654,114,12,780,749,55,804,162,12,978,-198,-1.26 ,-48,-0.31 ,-150,-0.96 
016926,北海道,標津郡中標津町,"11,671","12,216","23,887","11,084","1,040",14,"1,054",207,12,"1,273","1,199",16,"1,215",230,3,"1,448",-175,-0.73 ,-23,-0.10 ,-152,-0.63 
016934,北海道,標津郡標津町,"2,638","2,730","5,368","2,380",238,0,238,38,4,280,259,0,259,60,4,323,-43,-0.79 ,-22,-0.41 ,-21,-0.39 
016942,北海道,目梨郡羅臼町,"2,639","2,719","5,358","2,151",158,1,159,30,5,194,221,17,238,75,1,314,-120,-2.19 ,-45,-0.82 ,-75,-1.37 
016951,北海道,色丹郡色丹村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016969,北海道,国後郡泊村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016977,北海道,国後郡留夜別村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016985,北海道,択捉郡留別村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
016993,北海道,紗那郡紗那村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
017001,北海道,蘂取郡蘂取村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 ,0,0.00 ,0,0.00 
020001,青森県,,"627,006","696,855","1,323,861","589,887","34,255","1,880","36,135","8,684",519,"45,338","40,658","1,336","41,994","17,366",582,"59,942","-14,604",-1.09 ,"-8,682",-0.65 ,"-5,922",-0.44 
022012,青森県,青森市,"135,293","154,844","290,137","136,744","7,379",227,"7,606","1,902",88,"9,596","8,742",191,"8,933","3,492",100,"12,525","-2,929",-1.00 ,"-1,590",-0.54 ,"-1,339",-0.46 
022021,青森県,弘前市,"81,308","94,413","175,721","79,715","4,703",435,"5,138","1,231",63,"6,432","5,269",162,"5,431","2,358",111,"7,900","-1,468",-0.83 ,"-1,127",-0.64 ,-341,-0.19 
022039,青森県,八戸市,"112,334","121,855","234,189","107,567","6,139",493,"6,632","1,787",125,"8,544","7,205",235,"7,440","2,630",163,"10,233","-1,689",-0.72 ,-843,-0.36 ,-846,-0.36 
022047,青森県,黒石市,"16,182","18,382","34,564","13,634",657,44,701,193,15,909,863,35,898,432,17,"1,347",-438,-1.25 ,-239,-0.68 ,-199,-0.57 
022055,青森県,五所川原市,"26,052","30,523","56,575","25,470","1,405",52,"1,457",329,12,"1,798","1,693",9,"1,702",789,42,"2,533",-735,-1.28 ,-460,-0.80 ,-275,-0.48 
022063,青森県,十和田市,"30,154","32,804","62,958","27,395","1,750",53,"1,803",419,15,"2,237","1,839",46,"1,885",818,20,"2,723",-486,-0.77 ,-399,-0.63 ,-87,-0.14 
022071,青森県,三沢市,"19,910","20,570","40,480","18,986","1,902",79,"1,981",393,40,"2,414","2,382",115,"2,497",427,16,"2,940",-526,-1.28 ,-34,-0.08 ,-492,-1.20 
022080,青森県,むつ市,"29,096","30,848","59,944","29,314","2,066",33,"2,099",391,26,"2,516","2,457",23,"2,480",773,7,"3,260",-744,-1.23 ,-382,-0.63 ,-362,-0.60 
022098,青森県,つがる市,"15,928","17,905","33,833","13,556",596,9,605,190,15,810,861,14,875,500,1,"1,376",-566,-1.65 ,-310,-0.90 ,-256,-0.74 
022101,青森県,平川市,"14,939","17,074","32,013","11,788",623,33,656,177,6,839,741,19,760,472,34,"1,266",-427,-1.32 ,-295,-0.91 ,-132,-0.41 
023001,青森県,東津軽郡,"11,339","12,343","23,682","10,678",462,15,477,80,10,567,678,21,699,475,5,"1,179",-612,-2.52 ,-395,-1.63 ,-217,-0.89 
023019,青森県,東津軽郡平内町,"5,490","5,978","11,468","5,030",213,8,221,42,3,266,312,12,324,200,3,527,-261,-2.23 ,-158,-1.35 ,-103,-0.88 
023035,青森県,東津軽郡今別町,"1,355","1,487","2,842","1,483",63,0,63,10,6,79,86,0,86,73,0,159,-80,-2.74 ,-63,-2.16 ,-17,-0.58 
023043,青森県,東津軽郡蓬田村,"1,417","1,504","2,921","1,168",42,1,43,17,1,61,70,1,71,65,0,136,-75,-2.50 ,-48,-1.60 ,-27,-0.90 
023078,青森県,東津軽郡外ヶ浜町,"3,077","3,374","6,451","2,997",144,6,150,11,0,161,210,8,218,137,2,357,-196,-2.95 ,-126,-1.90 ,-70,-1.05 
023205,青森県,西津軽郡,"9,050","10,194","19,244","8,446",337,7,344,84,2,430,513,14,527,365,3,895,-465,-2.36 ,-281,-1.43 ,-184,-0.93 
023213,青森県,西津軽郡鰺ヶ沢町,"4,922","5,598","10,520","4,632",181,6,187,48,0,235,305,2,307,179,3,489,-254,-2.36 ,-131,-1.22 ,-123,-1.14 
023230,青森県,西津軽郡深浦町,"4,128","4,596","8,724","3,814",156,1,157,36,2,195,208,12,220,186,0,406,-211,-2.36 ,-150,-1.68 ,-61,-0.68 
023400,青森県,中津軽郡,659,719,"1,378",536,41,0,41,5,0,46,63,0,63,25,0,88,-42,-2.96 ,-20,-1.41 ,-22,-1.55 
023434,青森県,中津軽郡西目屋村,659,719,"1,378",536,41,0,41,5,0,46,63,0,63,25,0,88,-42,-2.96 ,-20,-1.41 ,-22,-1.55 
023604,青森県,南津軽郡,"15,585","17,831","33,416","12,880",722,15,737,197,16,950,874,16,890,548,4,"1,442",-492,-1.45 ,-351,-1.04 ,-141,-0.42 
023612,青森県,南津軽郡藤崎町,"7,154","8,152","15,306","5,911",350,2,352,93,4,449,382,8,390,234,0,624,-175,-1.13 ,-141,-0.91 ,-34,-0.22 
023621,青森県,南津軽郡大鰐町,"4,627","5,433","10,060","4,247",168,1,169,46,6,221,269,0,269,202,0,471,-250,-2.42 ,-156,-1.51 ,-94,-0.91 
023671,青森県,南津軽郡田舎館村,"3,804","4,246","8,050","2,722",204,12,216,58,6,280,223,8,231,112,4,347,-67,-0.83 ,-54,-0.67 ,-13,-0.16 
023809,青森県,北津軽郡,"18,358","20,904","39,262","16,014",693,10,703,200,9,912,972,19,991,578,0,"1,569",-657,-1.65 ,-378,-0.95 ,-279,-0.70 
023817,青森県,北津軽郡板柳町,"6,543","7,626","14,169","5,476",257,3,260,76,4,340,346,1,347,206,0,553,-213,-1.48 ,-130,-0.90 ,-83,-0.58 
023841,青森県,北津軽郡鶴田町,"6,331","7,097","13,428","5,394",229,6,235,69,5,309,314,14,328,178,0,506,-197,-1.45 ,-109,-0.80 ,-88,-0.65 
023876,青森県,北津軽郡中泊町,"5,484","6,181","11,665","5,144",207,1,208,55,0,263,312,4,316,194,0,510,-247,-2.07 ,-139,-1.17 ,-108,-0.91 
024007,青森県,上北郡,"48,575","51,359","99,934","41,865","2,838",329,"3,167",683,46,"3,896","2,910",386,"3,296","1,284",48,"4,628",-732,-0.73 ,-601,-0.60 ,-131,-0.13 
024015,青森県,上北郡野辺地町,"6,457","7,298","13,755","6,556",314,35,349,77,4,430,409,36,445,205,1,651,-221,-1.58 ,-128,-0.92 ,-93,-0.67 
024023,青森県,上北郡七戸町,"7,802","8,489","16,291","6,825",322,19,341,74,4,419,404,22,426,238,2,666,-247,-1.49 ,-164,-0.99 ,-83,-0.50 
024058,青森県,上北郡六戸町,"5,325","5,663","10,988","4,321",390,33,423,81,3,507,301,17,318,135,3,456,51,0.47 ,-54,-0.49 ,105,0.96 
024066,青森県,上北郡横浜町,"2,347","2,372","4,719","2,114",136,1,137,25,1,163,143,1,144,73,2,219,-56,-1.17 ,-48,-1.01 ,-8,-0.17 
024082,青森県,上北郡東北町,"8,801","9,448","18,249","7,226",185,165,350,111,14,475,252,250,502,272,2,776,-301,-1.62 ,-161,-0.87 ,-140,-0.75 
024112,青森県,上北郡六ヶ所村,"5,598","4,955","10,553","4,716",401,22,423,101,4,528,459,14,473,115,23,611,-83,-0.78 ,-14,-0.13 ,-69,-0.65 
024121,青森県,上北郡おいらせ町,"12,245","13,134","25,379","10,107","1,090",54,"1,144",214,16,"1,374",942,46,988,246,15,"1,249",125,0.49 ,-32,-0.13 ,157,0.62 
024201,青森県,下北郡,"8,401","8,154","16,555","7,294",424,1,425,90,14,529,628,1,629,287,1,917,-388,-2.29 ,-197,-1.16 ,-191,-1.13 
024236,青森県,下北郡大間町,"2,856","2,739","5,595","2,535",160,0,160,31,1,192,228,0,228,78,0,306,-114,-2.00 ,-47,-0.82 ,-67,-1.17 
024244,青森県,下北郡東通村,"3,450","3,307","6,757","2,827",175,1,176,45,11,232,250,1,251,112,0,363,-131,-1.90 ,-67,-0.97 ,-64,-0.93 
024252,青森県,下北郡風間浦村,"1,013","1,036","2,049",953,51,0,51,6,2,59,78,0,78,41,0,119,-60,-2.84 ,-35,-1.66 ,-25,-1.19 
024261,青森県,下北郡佐井村,"1,082","1,072","2,154",979,38,0,38,8,0,46,72,0,72,56,1,129,-83,-3.71 ,-48,-2.15 ,-35,-1.56 
024406,青森県,三戸郡,"33,843","36,133","69,976","28,005","1,518",45,"1,563",333,17,"1,913","1,968",30,"1,998","1,113",10,"3,121","-1,208",-1.70 ,-780,-1.10 ,-428,-0.60 
024414,青森県,三戸郡三戸町,"5,059","5,537","10,596","4,373",225,2,227,44,1,272,305,9,314,211,1,526,-254,-2.34 ,-167,-1.54 ,-87,-0.80 
024422,青森県,三戸郡五戸町,"8,662","9,349","18,011","7,055",352,8,360,84,1,445,421,2,423,275,5,703,-258,-1.41 ,-191,-1.05 ,-67,-0.37 
024431,青森県,三戸郡田子町,"2,816","3,026","5,842","2,221",93,3,96,27,7,130,154,2,156,119,1,276,-146,-2.44 ,-92,-1.54 ,-54,-0.90 
024457,青森県,三戸郡南部町,"9,041","9,928","18,969","7,497",341,15,356,93,6,455,493,16,509,317,3,829,-374,-1.93 ,-224,-1.16 ,-150,-0.78 
024465,青森県,三戸郡階上町,"6,968","6,938","13,906","5,909",426,17,443,76,2,521,525,0,525,152,0,677,-156,-1.11 ,-76,-0.54 ,-80,-0.57 
024503,青森県,三戸郡新郷村,"1,297","1,355","2,652",950,81,0,81,9,0,90,70,1,71,39,0,110,-20,-0.75 ,-30,-1.12 ,10,0.37 
030007,岩手県,,"613,838","663,433","1,277,271","523,065","36,207","1,870","38,077","8,363",325,"46,765","40,337","1,001","41,338","16,995",631,"58,964","-12,199",-0.95 ,"-8,632",-0.67 ,"-3,567",-0.28 
032018,岩手県,盛岡市,"138,387","154,408","292,795","133,982","11,363",411,"11,774","2,292",85,"14,151","12,066",293,"12,359","2,977",126,"15,462","-1,311",-0.45 ,-685,-0.23 ,-626,-0.21 
032026,岩手県,宮古市,"26,547","28,603","55,150","24,211","1,521",16,"1,537",322,11,"1,870","1,832",35,"1,867",868,16,"2,751",-881,-1.57 ,-546,-0.97 ,-335,-0.60 
032034,岩手県,大船渡市,"18,142","19,749","37,891","15,005",999,446,"1,445",233,12,"1,690","1,577",11,"1,588",560,72,"2,220",-530,-1.38 ,-327,-0.85 ,-203,-0.53 
032051,岩手県,花巻市,"46,604","51,455","98,059","36,909","2,137",98,"2,235",591,27,"2,853","2,274",67,"2,341","1,386",42,"3,769",-916,-0.93 ,-795,-0.80 ,-121,-0.12 
032069,岩手県,北上市,"45,886","47,382","93,268","36,850","2,822",95,"2,917",697,30,"3,644","2,959",76,"3,035","1,007",26,"4,068",-424,-0.45 ,-310,-0.33 ,-114,-0.12 
032077,岩手県,久慈市,"17,419","18,722","36,141","15,600",833,26,859,247,9,"1,115","1,140",30,"1,170",512,14,"1,696",-581,-1.58 ,-265,-0.72 ,-316,-0.86 
032085,岩手県,遠野市,"13,639","14,646","28,285","10,898",656,10,666,146,6,818,722,18,740,474,11,"1,225",-407,-1.42 ,-328,-1.14 ,-79,-0.28 
032093,岩手県,一関市,"58,622","62,437","121,059","46,270","2,516",152,"2,668",697,23,"3,388","2,936",57,"2,993","1,902",78,"4,973","-1,585",-1.29 ,"-1,205",-0.98 ,-380,-0.31 
032107,岩手県,陸前高田市,"9,616","10,255","19,871","7,600",489,11,500,97,6,603,588,11,599,304,28,931,-328,-1.62 ,-207,-1.02 ,-121,-0.60 
032115,岩手県,釜石市,"16,760","18,512","35,272","16,844","1,145",30,"1,175",191,8,"1,374","1,253",18,"1,271",633,39,"1,943",-569,-1.59 ,-442,-1.23 ,-127,-0.35 
032131,岩手県,二戸市,"13,219","14,815","28,034","11,883",637,14,651,157,9,817,812,25,837,438,9,"1,284",-467,-1.64 ,-281,-0.99 ,-186,-0.65 
032140,岩手県,八幡平市,"12,838","13,841","26,679","10,502",486,22,508,139,2,649,661,33,694,450,6,"1,150",-501,-1.84 ,-311,-1.14 ,-190,-0.70 
032158,岩手県,奥州市,"58,006","62,093","120,099","44,868","2,329",136,"2,465",768,22,"3,255","2,612",120,"2,732","1,687",19,"4,438","-1,183",-0.98 ,-919,-0.76 ,-264,-0.22 
032166,岩手県,滝沢市,"27,139","28,107","55,246","22,495","2,233",206,"2,439",456,12,"2,907","2,366",31,"2,397",409,11,"2,817",90,0.16 ,47,0.09 ,43,0.08 
033006,岩手県,岩手郡,"18,195","19,441","37,636","14,463",808,22,830,196,5,"1,031","1,071",46,"1,117",576,8,"1,701",-670,-1.75 ,-380,-0.99 ,-290,-0.76 
033014,岩手県,岩手郡雫石町,"8,181","8,922","17,103","6,236",363,10,373,110,2,485,490,11,501,231,0,732,-247,-1.42 ,-121,-0.70 ,-126,-0.73 
033022,岩手県,岩手郡葛巻町,"3,144","3,342","6,486","2,776",110,4,114,22,2,138,203,3,206,132,0,338,-200,-2.99 ,-110,-1.65 ,-90,-1.35 
033031,岩手県,岩手郡岩手町,"6,870","7,177","14,047","5,451",335,8,343,64,1,408,378,32,410,213,8,631,-223,-1.56 ,-149,-1.04 ,-74,-0.52 
033201,岩手県,紫波郡,"29,065","31,673","60,738","21,892","2,158",58,"2,216",395,25,"2,636","1,967",47,"2,014",638,14,"2,666",-30,-0.05 ,-243,-0.40 ,213,0.35 
033219,岩手県,紫波郡紫波町,"16,006","17,489","33,495","11,826",933,35,968,192,5,"1,165",922,26,948,385,4,"1,337",-172,-0.51 ,-193,-0.57 ,21,0.06 
033227,岩手県,紫波郡矢巾町,"13,059","14,184","27,243","10,066","1,225",23,"1,248",203,20,"1,471","1,045",21,"1,066",253,10,"1,329",142,0.52 ,-50,-0.18 ,192,0.71 
033600,岩手県,和賀郡,"2,820","3,172","5,992","2,353",98,2,100,29,0,129,128,3,131,116,0,247,-118,-1.93 ,-87,-1.42 ,-31,-0.51 
033669,岩手県,和賀郡西和賀町,"2,820","3,172","5,992","2,353",98,2,100,29,0,129,128,3,131,116,0,247,-118,-1.93 ,-87,-1.42 ,-31,-0.51 
033804,岩手県,胆沢郡,"8,003","7,932","15,935","5,959",512,16,528,134,2,664,514,11,525,210,15,750,-86,-0.54 ,-76,-0.47 ,-10,-0.06 
033812,岩手県,胆沢郡金ケ崎町,"8,003","7,932","15,935","5,959",512,16,528,134,2,664,514,11,525,210,15,750,-86,-0.54 ,-76,-0.47 ,-10,-0.06 
034002,岩手県,西磐井郡,"3,815","4,071","7,886","2,643",186,5,191,43,4,238,228,7,235,116,6,357,-119,-1.49 ,-73,-0.91 ,-46,-0.57 
034029,岩手県,西磐井郡平泉町,"3,815","4,071","7,886","2,643",186,5,191,43,4,238,228,7,235,116,6,357,-119,-1.49 ,-73,-0.91 ,-46,-0.57 
034401,岩手県,気仙郡,"2,843","2,999","5,842","2,247",193,13,206,19,0,225,131,23,154,103,11,268,-43,-0.73 ,-84,-1.43 ,41,0.70 
034410,岩手県,気仙郡住田町,"2,843","2,999","5,842","2,247",193,13,206,19,0,225,131,23,154,103,11,268,-43,-0.73 ,-84,-1.43 ,41,0.70 
034606,岩手県,上閉伊郡,"5,908","6,390","12,298","5,464",352,7,359,73,2,434,347,8,355,174,2,531,-97,-0.78 ,-101,-0.81 ,4,0.03 
034614,岩手県,上閉伊郡大槌町,"5,908","6,390","12,298","5,464",352,7,359,73,2,434,347,8,355,174,2,531,-97,-0.78 ,-101,-0.81 ,4,0.03 
034801,岩手県,下閉伊郡,"15,858","16,588","32,446","13,845",770,19,789,201,10,"1,000",917,3,920,576,20,"1,516",-516,-1.57 ,-375,-1.14 ,-141,-0.43 
034827,岩手県,下閉伊郡山田町,"7,903","8,288","16,191","6,692",381,6,387,97,4,488,450,2,452,244,10,706,-218,-1.33 ,-147,-0.90 ,-71,-0.43 
034835,岩手県,下閉伊郡岩泉町,"4,782","5,060","9,842","4,548",231,12,243,68,2,313,312,0,312,223,5,540,-227,-2.25 ,-155,-1.54 ,-72,-0.72 
034843,岩手県,下閉伊郡田野畑村,"1,786","1,804","3,590","1,443",79,1,80,29,3,112,79,1,80,67,0,147,-35,-0.97 ,-38,-1.05 ,3,0.08 
034851,岩手県,下閉伊郡普代村,"1,387","1,436","2,823","1,162",79,0,79,7,1,87,76,0,76,42,5,123,-36,-1.26 ,-35,-1.22 ,-1,-0.03 
035009,岩手県,九戸郡,"18,229","19,334","37,563","14,450",720,22,742,183,15,940,890,13,903,610,35,"1,548",-608,-1.59 ,-427,-1.12 ,-181,-0.47 
035017,岩手県,九戸郡軽米町,"4,678","4,905","9,583","3,768",189,0,189,47,6,242,241,0,241,177,11,429,-187,-1.91 ,-130,-1.33 ,-57,-0.58 
035033,岩手県,九戸郡野田村,"2,114","2,283","4,397","1,656",121,7,128,30,0,158,123,3,126,70,0,196,-38,-0.86 ,-40,-0.90 ,2,0.05 
035068,岩手県,九戸郡九戸村,"2,916","3,152","6,068","2,171",111,1,112,34,5,151,121,1,122,99,15,236,-85,-1.38 ,-65,-1.06 ,-20,-0.33 
035076,岩手県,九戸郡洋野町,"8,521","8,994","17,515","6,855",299,14,313,72,4,389,405,9,414,264,9,687,-298,-1.67 ,-192,-1.08 ,-106,-0.60 
035203,岩手県,二戸郡,"6,278","6,808","13,086","5,832",244,33,277,57,0,334,346,15,361,269,23,653,-319,-2.38 ,-212,-1.58 ,-107,-0.80 
035246,岩手県,二戸郡一戸町,"6,278","6,808","13,086","5,832",244,33,277,57,0,334,346,15,361,269,23,653,-319,-2.38 ,-212,-1.58 ,-107,-0.80 
040002,宮城県,,"1,131,759","1,187,679","2,319,438","980,808","106,795","5,049","111,844","17,569","1,158","130,571","107,542","2,658","110,200","23,579","1,820","135,599","-5,028",-0.22 ,"-6,010",-0.26 ,982,0.04 
041009,宮城県,仙台市,"513,646","544,871","1,058,517","500,534","64,780","3,362","68,142","9,012",716,"77,870","64,537","1,553","66,090","8,628","1,138","75,856","2,014",0.19 ,384,0.04 ,"1,630",0.15 
041017,宮城県,仙台市青葉区,"140,309","152,026","292,335","149,247","18,903","1,887","20,790","2,259",202,"23,251","19,292",865,"20,157","2,463",558,"23,178",73,0.02 ,-204,-0.07 ,277,0.09 
041025,宮城県,仙台市宮城野区,"92,920","96,623","189,543","90,986","13,832",331,"14,163","1,972",148,"16,283","13,584",159,"13,743","1,502",265,"15,510",773,0.41 ,470,0.25 ,303,0.16 
041033,宮城県,仙台市若林区,"65,699","68,255","133,954","64,226","9,705",394,"10,099","1,220",132,"11,451","8,378",90,"8,468","1,101",89,"9,658","1,793",1.36 ,119,0.09 ,"1,674",1.27 
041041,宮城県,仙台市太白区,"110,091","116,968","227,059","102,773","12,093",447,"12,540","1,991",140,"14,671","12,124",227,"12,351","1,897",109,"14,357",314,0.14 ,94,0.04 ,220,0.10 
041050,宮城県,仙台市泉区,"104,627","110,999","215,626","93,302","10,247",303,"10,550","1,570",94,"12,214","11,159",212,"11,371","1,665",117,"13,153",-939,-0.43 ,-95,-0.04 ,-844,-0.39 
042021,宮城県,石巻市,"71,843","75,784","147,627","61,009","3,718",219,"3,937",891,51,"4,879","3,953",85,"4,038","1,828",184,"6,050","-1,171",-0.79 ,-937,-0.63 ,-234,-0.16 
