平成28年1月1日住民基本台帳人口・世帯数、平成27年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,
団体コード,都道府県名,市区町村名,平成28年,,,,平成27年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
113808,埼玉県,児玉郡,"28,484","28,407","56,891","21,967","2,041",108,"2,149",361,15,"2,525","1,985",79,"2,064",657,103,"2,824",-299,-0.52 ,-296,-0.52 ,-3,-0.01 
113816,埼玉県,児玉郡美里町,"5,761","5,716","11,477","4,160",322,14,336,75,5,416,325,20,345,170,13,528,-112,-0.97 ,-95,-0.82 ,-17,-0.15 
113832,埼玉県,児玉郡神川町,"7,102","6,925","14,027","5,508",578,30,608,77,2,687,521,12,533,186,35,754,-67,-0.48 ,-109,-0.77 ,42,0.30 
113859,埼玉県,児玉郡上里町,"15,621","15,766","31,387","12,299","1,141",64,"1,205",209,8,"1,422","1,139",47,"1,186",301,55,"1,542",-120,-0.38 ,-92,-0.29 ,-28,-0.09 
114006,埼玉県,大里郡,"17,408","17,447","34,855","14,324","1,027",59,"1,086",194,13,"1,293","1,148",50,"1,198",405,48,"1,651",-358,-1.02 ,-211,-0.60 ,-147,-0.42 
114081,埼玉県,大里郡寄居町,"17,408","17,447","34,855","14,324","1,027",59,"1,086",194,13,"1,293","1,148",50,"1,198",405,48,"1,651",-358,-1.02 ,-211,-0.60 ,-147,-0.42 
114405,埼玉県,南埼玉郡,"16,923","16,666","33,589","14,246","1,524",83,"1,607",229,16,"1,852","1,239",52,"1,291",341,23,"1,655",197,0.59 ,-112,-0.34 ,309,0.93 
114421,埼玉県,南埼玉郡宮代町,"16,923","16,666","33,589","14,246","1,524",83,"1,607",229,16,"1,852","1,239",52,"1,291",341,23,"1,655",197,0.59 ,-112,-0.34 ,309,0.93 
114600,埼玉県,北葛飾郡,"38,440","37,990","76,430","30,309","2,418",108,"2,526",399,35,"2,960","2,578",75,"2,653",707,58,"3,418",-458,-0.60 ,-308,-0.40 ,-150,-0.20 
114642,埼玉県,北葛飾郡杉戸町,"23,118","22,991","46,109","18,630","1,609",78,"1,687",242,16,"1,945","1,614",49,"1,663",431,40,"2,134",-189,-0.41 ,-189,-0.41 ,0,0.00 
114651,埼玉県,北葛飾郡松伏町,"15,322","14,999","30,321","11,679",809,30,839,157,19,"1,015",964,26,990,276,18,"1,284",-269,-0.88 ,-119,-0.39 ,-150,-0.49 
120006,千葉県,,"3,130,062","3,135,837","6,265,899","2,773,070","284,046","31,158","315,204","48,147","4,543","367,894","276,503","14,292","290,795","56,682","8,624","356,101","11,793",0.19 ,"-8,535",-0.14 ,"20,328",0.33 
121002,千葉県,千葉市,"480,798","483,626","964,424","439,517","51,256","4,252","55,508","7,481",924,"63,913","49,664","2,428","52,092","8,085","1,688","61,865","2,048",0.21 ,-604,-0.06 ,"2,652",0.28 
121011,千葉県,千葉市中央区,"102,581","100,402","202,983","100,356","13,603",898,"14,501","1,784",266,"16,551","12,330",439,"12,769","1,794",432,"14,995","1,556",0.77 ,-10,-0.00 ,"1,566",0.78 
121029,千葉県,千葉市花見川区,"88,397","88,957","177,354","81,229","9,056",791,"9,847","1,294",185,"11,326","9,730",424,"10,154","1,545",303,"12,002",-676,-0.38 ,-251,-0.14 ,-425,-0.24 
121037,千葉県,千葉市稲毛区,"78,707","79,079","157,786","71,951","9,642",716,"10,358","1,271",132,"11,761","8,370",483,"8,853","1,336",241,"10,430","1,331",0.85 ,-65,-0.04 ,"1,396",0.89 
121045,千葉県,千葉市若葉区,"75,852","74,733","150,585","69,707","7,376",375,"7,751","1,024",100,"8,875","6,930",193,"7,123","1,561",222,"8,906",-31,-0.02 ,-537,-0.36 ,506,0.34 
121053,千葉県,千葉市緑区,"62,675","64,527","127,202","51,445","5,571",281,"5,852","1,049",83,"6,984","5,250",282,"5,532",923,79,"6,534",450,0.36 ,126,0.10 ,324,0.26 
121061,千葉県,千葉市美浜区,"72,586","75,928","148,514","64,829","6,008","1,191","7,199","1,059",158,"8,416","7,054",607,"7,661",926,411,"8,998",-582,-0.39 ,133,0.09 ,-715,-0.48 
122025,千葉県,銚子市,"31,687","33,859","65,546","27,693","1,187",424,"1,611",299,56,"1,966","1,884",135,"2,019","1,011",272,"3,302","-1,336",-2.00 ,-712,-1.06 ,-624,-0.93 
122033,千葉県,市川市,"242,278","234,282","476,560","231,584","30,448","2,501","32,949","4,538",221,"37,708","28,094","1,495","29,589","3,515",801,"33,905","3,803",0.80 ,"1,023",0.22 ,"2,780",0.59 
122041,千葉県,船橋市,"314,480","312,329","626,809","287,785","30,540","2,882","33,422","5,400",604,"39,426","28,639","1,302","29,941","4,806",858,"35,605","3,821",0.61 ,594,0.10 ,"3,227",0.52 
122050,千葉県,館山市,"23,247","25,150","48,397","22,813","1,811",123,"1,934",298,42,"2,274","1,854",40,"1,894",694,38,"2,626",-352,-0.72 ,-396,-0.81 ,44,0.09 
122068,千葉県,木更津市,"67,375","66,627","134,002","59,196","6,059",284,"6,343","1,055",110,"7,508","5,022",176,"5,198","1,264",108,"6,570",938,0.70 ,-209,-0.16 ,"1,147",0.86 
122076,千葉県,松戸市,"244,824","244,893","489,717","226,966","22,347","2,973","25,320","3,975",195,"29,490","21,772","1,176","22,948","4,048",153,"27,149","2,341",0.48 ,-73,-0.01 ,"2,414",0.50 
122084,千葉県,野田市,"78,058","77,237","155,295","65,186","4,577",346,"4,923","1,011",129,"6,063","4,646",248,"4,894","1,594",180,"6,668",-605,-0.39 ,-583,-0.37 ,-22,-0.01 
122106,千葉県,茂原市,"45,074","46,284","91,358","39,388","2,660",169,"2,829",590,73,"3,492","2,796",131,"2,927","1,004",58,"3,989",-497,-0.54 ,-414,-0.45 ,-83,-0.09 
122114,千葉県,成田市,"66,350","65,389","131,739","58,829","7,316","2,506","9,822","1,232",20,"11,074","9,058",255,"9,313","1,172",268,"10,753",321,0.24 ,60,0.05 ,261,0.20 
122122,千葉県,佐倉市,"87,317","89,739","177,056","75,271","6,040",694,"6,734","1,165",99,"7,998","6,126",617,"6,743","1,673",127,"8,543",-545,-0.31 ,-508,-0.29 ,-37,-0.02 
122131,千葉県,東金市,"30,026","30,309","60,335","26,228","2,740",591,"3,331",405,80,"3,816","2,979",129,"3,108",585,212,"3,905",-89,-0.15 ,-180,-0.30 ,91,0.15 
122157,千葉県,旭市,"33,218","34,380","67,598","25,487","1,645","1,150","2,795",498,47,"3,340","2,713",81,"2,794",795,173,"3,762",-422,-0.62 ,-297,-0.44 ,-125,-0.18 
122165,千葉県,習志野市,"84,333","84,505","168,838","75,331","10,793",696,"11,489","1,467",63,"13,019","8,675",489,"9,164","1,270",270,"10,704","2,315",1.39 ,197,0.12 ,"2,118",1.27 
122173,千葉県,柏市,"203,266","205,735","409,001","178,576","19,190","2,078","21,268","3,370",335,"24,973","17,387",964,"18,351","3,205",697,"22,253","2,720",0.67 ,165,0.04 ,"2,555",0.63 
122181,千葉県,勝浦市,"9,600","9,433","19,033","9,154",716,47,763,66,15,844,959,44,"1,003",366,25,"1,394",-550,-2.81 ,-300,-1.53 ,-250,-1.28 
122190,千葉県,市原市,"143,895","135,802","279,697","122,962","8,533",832,"9,365","1,926",285,"11,576","8,802",484,"9,286","2,623",310,"12,219",-643,-0.23 ,-697,-0.25 ,54,0.02 
122203,千葉県,流山市,"87,367","88,881","176,248","74,925","10,437",380,"10,817","1,796",134,"12,747","7,391",390,"7,781","1,259",118,"9,158","3,589",2.08 ,537,0.31 ,"3,052",1.77 
122211,千葉県,八千代市,"96,653","98,520","195,173","84,530","9,189",607,"9,796","1,615",154,"11,565","8,059",434,"8,493","1,502",498,"10,493","1,072",0.55 ,113,0.06 ,959,0.49 
122220,千葉県,我孫子市,"65,444","67,409","132,853","57,200","4,489",868,"5,357",902,54,"6,313","5,057",353,"5,410","1,180",86,"6,676",-363,-0.27 ,-278,-0.21 ,-85,-0.06 
122238,千葉県,鴨川市,"16,463","17,990","34,453","16,084","1,078",172,"1,250",204,18,"1,472","1,241",43,"1,284",566,50,"1,900",-428,-1.23 ,-362,-1.04 ,-66,-0.19 
122246,千葉県,鎌ケ谷市,"54,316","55,142","109,458","47,227","4,626","1,436","6,062",841,39,"6,942","5,848",196,"6,044",914,88,"7,046",-104,-0.09 ,-73,-0.07 ,-31,-0.03 
122254,千葉県,君津市,"44,599","42,848","87,447","38,422","2,769",150,"2,919",646,49,"3,614","3,209",75,"3,284",946,63,"4,293",-679,-0.77 ,-300,-0.34 ,-379,-0.43 
122262,千葉県,富津市,"23,449","23,043","46,492","19,698","1,351",70,"1,421",209,33,"1,663","1,503",59,"1,562",695,22,"2,279",-616,-1.31 ,-486,-1.03 ,-130,-0.28 
122271,千葉県,浦安市,"81,096","82,938","164,034","75,456","10,246","1,037","11,283","1,317",110,"12,710","9,698",842,"10,540",859,191,"11,590","1,120",0.69 ,458,0.28 ,662,0.41 
122289,千葉県,四街道市,"45,743","45,902","91,645","38,424","3,577",307,"3,884",700,37,"4,621","3,281",143,"3,424",798,94,"4,316",305,0.33 ,-98,-0.11 ,403,0.44 
122297,千葉県,袖ケ浦市,"31,295","30,768","62,063","25,573","2,186",138,"2,324",518,19,"2,861","1,969",175,"2,144",601,75,"2,820",41,0.07 ,-83,-0.13 ,124,0.20 
122301,千葉県,八街市,"36,970","35,743","72,713","30,835","2,356",220,"2,576",393,96,"3,065","2,807",96,"2,903",743,155,"3,801",-736,-1.00 ,-350,-0.48 ,-386,-0.53 
122319,千葉県,印西市,"47,250","47,790","95,040","36,572","4,860",396,"5,256",698,65,"6,019","3,711",249,"3,960",680,61,"4,701","1,318",1.41 ,18,0.02 ,"1,300",1.39 
122327,千葉県,白井市,"31,618","31,551","63,169","24,785","2,806",196,"3,002",440,71,"3,513","2,422",146,"2,568",466,71,"3,105",408,0.65 ,-26,-0.04 ,434,0.69 
122335,千葉県,富里市,"25,480","24,467","49,947","21,864","2,564",304,"2,868",391,64,"3,323","2,627",178,"2,805",434,109,"3,348",-25,-0.05 ,-43,-0.09 ,18,0.04 
122343,千葉県,南房総市,"19,368","21,020","40,388","17,336",933,91,"1,024",170,14,"1,208","1,007",33,"1,040",737,77,"1,854",-646,-1.57 ,-567,-1.38 ,-79,-0.19 
122351,千葉県,匝瑳市,"18,838","19,359","38,197","14,461",760,66,826,236,16,"1,078","1,001",28,"1,029",540,67,"1,636",-558,-1.44 ,-304,-0.78 ,-254,-0.66 
122360,千葉県,香取市,"39,664","40,351","80,015","30,545","1,662",183,"1,845",410,40,"2,295","2,030",74,"2,104","1,137",104,"3,345","-1,050",-1.30 ,-727,-0.90 ,-323,-0.40 
122378,千葉県,山武市,"27,107","27,032","54,139","22,050","1,373",232,"1,605",318,30,"1,953","1,864",66,"1,930",731,57,"2,718",-765,-1.39 ,-413,-0.75 ,-352,-0.64 
122386,千葉県,いすみ市,"19,667","20,347","40,014","16,877",984,134,"1,118",183,21,"1,322","1,085",69,"1,154",610,46,"1,810",-488,-1.20 ,-427,-1.05 ,-61,-0.15 
122394,千葉県,大網白里市,"24,994","25,415","50,409","20,968","1,759",733,"2,492",297,53,"2,842","2,454",88,"2,542",560,45,"3,147",-305,-0.60 ,-263,-0.52 ,-42,-0.08 
123200,千葉県,印旛郡,"21,129","21,668","42,797","18,416","1,648",292,"1,940",221,27,"2,188","1,932",84,"2,016",416,38,"2,470",-282,-0.65 ,-195,-0.45 ,-87,-0.20 
123226,千葉県,印旛郡酒々井町,"10,613","10,643","21,256","9,585",949,249,"1,198",125,17,"1,340","1,190",37,"1,227",188,17,"1,432",-92,-0.43 ,-63,-0.30 ,-29,-0.14 
123293,千葉県,印旛郡栄町,"10,516","11,025","21,541","8,831",699,43,742,96,10,848,742,47,789,228,21,"1,038",-190,-0.87 ,-132,-0.61 ,-58,-0.27 
123404,千葉県,香取郡,"18,105","18,090","36,195","13,226",909,80,989,186,12,"1,187",975,113,"1,088",507,56,"1,651",-464,-1.27 ,-321,-0.88 ,-143,-0.39 
123421,千葉県,香取郡神崎町,"3,180","3,141","6,321","2,400",199,14,213,27,0,240,196,16,212,78,13,303,-63,-0.99 ,-51,-0.80 ,-12,-0.19 
123471,千葉県,香取郡多古町,"7,598","7,642","15,240","5,749",427,52,479,90,3,572,435,81,516,232,11,759,-187,-1.21 ,-142,-0.92 ,-45,-0.29 
123498,千葉県,香取郡東庄町,"7,327","7,307","14,634","5,077",283,14,297,69,9,375,344,16,360,197,32,589,-214,-1.44 ,-128,-0.86 ,-86,-0.58 
124001,千葉県,山武郡,"24,411","25,020","49,431","19,692","1,188",198,"1,386",246,27,"1,659","1,410",74,"1,484",759,149,"2,392",-733,-1.46 ,-513,-1.02 ,-220,-0.44 
124036,千葉県,山武郡九十九里町,"8,401","8,681","17,082","7,218",431,83,514,71,7,592,503,29,532,272,88,892,-300,-1.73 ,-201,-1.16 ,-99,-0.57 
124095,千葉県,山武郡芝山町,"3,841","3,780","7,621","2,929",238,26,264,32,11,307,228,21,249,118,34,401,-94,-1.22 ,-86,-1.11 ,-8,-0.10 
124109,千葉県,山武郡横芝光町,"12,169","12,559","24,728","9,545",519,89,608,143,9,760,679,24,703,369,27,"1,099",-339,-1.35 ,-226,-0.90 ,-113,-0.45 
124206,千葉県,長生郡,"30,743","31,526","62,269","24,711","1,759",292,"2,051",317,52,"2,420","2,017",72,"2,089",858,54,"3,001",-581,-0.92 ,-541,-0.86 ,-40,-0.06 
124214,千葉県,長生郡一宮町,"6,135","6,334","12,469","5,128",485,215,700,96,7,803,596,23,619,145,9,773,30,0.24 ,-49,-0.39 ,79,0.64 
124222,千葉県,長生郡睦沢町,"3,533","3,832","7,365","2,733",175,16,191,38,6,235,165,10,175,98,2,275,-40,-0.54 ,-60,-0.81 ,20,0.27 
124231,千葉県,長生郡長生村,"7,271","7,434","14,705","5,832",463,21,484,73,14,571,428,18,446,171,12,629,-58,-0.39 ,-98,-0.66 ,40,0.27 
124249,千葉県,長生郡白子町,"5,912","5,918","11,830","4,883",304,20,324,46,9,379,386,9,395,192,14,601,-222,-1.84 ,-146,-1.21 ,-76,-0.63 
124265,千葉県,長生郡長柄町,"3,707","3,671","7,378","2,934",183,8,191,27,13,231,219,11,230,108,10,348,-117,-1.56 ,-81,-1.08 ,-36,-0.48 
124273,千葉県,長生郡長南町,"4,185","4,337","8,522","3,201",149,12,161,37,3,201,223,1,224,144,7,375,-174,-2.00 ,-107,-1.23 ,-67,-0.77 
124401,千葉県,夷隅郡,"8,446","9,089","17,535","7,536",476,12,488,90,7,585,559,10,569,319,9,897,-312,-1.75 ,-229,-1.28 ,-83,-0.47 
124419,千葉県,夷隅郡大多喜町,"4,750","4,997","9,747","3,878",203,3,206,59,2,267,330,2,332,175,5,512,-245,-2.45 ,-116,-1.16 ,-129,-1.29 
124435,千葉県,夷隅郡御宿町,"3,696","4,092","7,788","3,658",273,9,282,31,5,318,229,8,237,144,4,385,-67,-0.85 ,-113,-1.44 ,46,0.59 
124605,千葉県,安房郡,"4,021","4,349","8,370","3,691",203,16,219,27,3,249,276,8,284,155,3,442,-193,-2.25 ,-128,-1.49 ,-65,-0.76 
124630,千葉県,安房郡鋸南町,"4,021","4,349","8,370","3,691",203,16,219,27,3,249,276,8,284,155,3,442,-193,-2.25 ,-128,-1.49 ,-65,-0.76 
130001,東京都,,"6,621,602","6,793,747","13,415,349","6,889,913","908,990","110,770","1,019,760","116,562","18,074","1,154,396","825,979","61,452","887,431","113,212","35,989","1,036,632","117,764",0.89 ,"3,350",0.03 ,"114,414",0.86 
131016,東京都,千代田区,"29,255","29,321","58,576","32,871","7,244","1,072","8,316",599,99,"9,014","6,005",587,"6,592",394,325,"7,311","1,703",2.99 ,205,0.36 ,"1,498",2.63 
131024,東京都,中央区,"68,167","74,828","142,995","82,057","15,930","2,031","17,961","1,984",230,"20,175","12,430","1,354","13,784",901,583,"15,268","4,907",3.55 ,"1,083",0.78 ,"3,824",2.77 
131032,東京都,港区,"114,992","128,985","243,977","138,942","23,658","6,322","29,980","3,118",412,"33,510","22,291","4,073","26,364","1,636","2,118","30,118","3,392",1.41 ,"1,482",0.62 ,"1,910",0.79 
131041,東京都,新宿区,"167,763","166,430","334,193","209,872","38,261","12,049","50,310","2,612","1,122","54,044","36,845","3,487","40,332","2,641","4,590","47,563","6,481",1.98 ,-29,-0.01 ,"6,510",1.99 
131059,東京都,文京区,"100,127","110,185","210,312","114,459","19,070","2,773","21,843","2,034",91,"23,968","17,060","1,722","18,782","1,620",667,"21,069","2,899",1.40 ,414,0.20 ,"2,485",1.20 
131067,東京都,台東区,"98,410","93,339","191,749","111,848","16,503","3,061","19,564","1,619",856,"22,039","15,940",748,"16,688","1,976","1,421","20,085","1,954",1.03 ,-357,-0.19 ,"2,311",1.22 
131075,東京都,墨田区,"130,435","131,288","261,723","141,769","20,024","2,118","22,142","2,562",412,"25,116","17,752",817,"18,569","2,415",832,"21,816","3,300",1.28 ,147,0.06 ,"3,153",1.22 
131083,東京都,江東区,"248,540","252,961","501,501","254,002","35,011","4,327","39,338","5,100",610,"45,048","29,120","2,602","31,722","3,917","1,860","37,499","7,549",1.53 ,"1,183",0.24 ,"6,366",1.29 
131091,東京都,品川区,"185,552","192,571","378,123","209,048","31,454","2,761","34,215","3,830",545,"38,590","26,600","2,054","28,654","3,001",889,"32,544","6,046",1.62 ,829,0.22 ,"5,217",1.40 
131105,東京都,目黒区,"128,182","143,287","271,469","151,257","24,073","2,819","26,892","2,577",502,"29,971","23,438","2,057","25,495","2,057",639,"28,191","1,780",0.66 ,520,0.19 ,"1,260",0.47 
131113,東京都,大田区,"355,676","356,381","712,057","374,463","44,555","5,042","49,597","6,120",292,"56,009","40,749","3,993","44,742","6,211",454,"51,407","4,602",0.65 ,-91,-0.01 ,"4,693",0.66 
131121,東京都,世田谷区,"420,186","463,103","883,289","461,518","63,163","6,520","69,683","8,164","1,183","79,030","56,797","4,854","61,651","6,555","1,867","70,073","8,957",1.02 ,"1,609",0.18 ,"7,348",0.84 
131130,東京都,渋谷区,"105,551","114,347","219,898","132,932","22,753","2,801","25,554","2,210",199,"27,963","20,612","1,899","22,511","1,609",953,"25,073","2,890",1.33 ,601,0.28 ,"2,289",1.05 
131148,東京都,中野区,"162,336","159,398","321,734","194,834","32,710","3,775","36,485","2,734",495,"39,714","28,874","2,262","31,136","2,768",701,"34,605","5,109",1.61 ,-34,-0.01 ,"5,143",1.62 
131156,東京都,杉並区,"265,751","287,537","553,288","309,147","44,050","4,530","48,580","4,841",365,"53,786","39,456","2,871","42,327","4,420",916,"47,663","6,123",1.12 ,421,0.08 ,"5,702",1.04 
131164,東京都,豊島区,"141,768","138,871","280,639","171,610","30,119","6,018","36,137","2,206",474,"38,817","27,786","1,600","29,386","2,409","1,890","33,685","5,132",1.86 ,-203,-0.07 ,"5,335",1.94 
131172,東京都,北区,"169,613","171,639","341,252","186,442","25,685","3,965","29,650","2,892",519,"33,061","23,894","1,347","25,241","3,520","1,132","29,893","3,168",0.94 ,-628,-0.19 ,"3,796",1.12 
131181,東京都,荒川区,"105,415","105,856","211,271","110,853","15,504",352,"15,856","1,909","2,675","20,440","14,245",762,"15,007","2,000","1,249","18,256","2,184",1.04 ,-91,-0.04 ,"2,275",1.09 
131199,東京都,板橋区,"272,267","278,491","550,758","292,068","37,141","4,042","41,183","4,668",691,"46,542","31,947","1,569","33,516","4,852","1,588","39,956","6,586",1.21 ,-184,-0.03 ,"6,770",1.24 
131202,東京都,練馬区,"352,000","367,109","719,109","355,564","44,124","3,967","48,091","6,241",449,"54,781","41,032","2,420","43,452","5,758","1,118","50,328","4,453",0.62 ,483,0.07 ,"3,970",0.56 
131211,東京都,足立区,"340,322","338,301","678,623","329,506","34,235","2,459","36,694","5,659",526,"42,879","28,812","1,185","29,997","6,700","1,670","38,367","4,512",0.67 ,"-1,041",-0.15 ,"5,553",0.82 
131229,東京都,葛飾区,"226,721","226,068","452,789","221,587","23,929","2,648","26,577","3,759",511,"30,847","21,398","1,063","22,461","4,333",791,"27,585","3,262",0.73 ,-574,-0.13 ,"3,836",0.85 
131237,東京都,江戸川区,"346,805","339,582","686,387","328,681","38,339","5,433","43,772","6,012","1,632","51,416","34,953","2,049","37,002","5,455","2,834","45,291","6,125",0.90 ,557,0.08 ,"5,568",0.82 
132012,東京都,八王子市,"281,998","280,797","562,795","259,729","23,232","2,411","25,643","3,846",508,"29,997","22,703","1,372","24,075","4,825",874,"29,774",223,0.04 ,-979,-0.17 ,"1,202",0.21 
132021,東京都,立川市,"89,629","90,167","179,796","87,091","10,761",631,"11,392","1,524",183,"13,099","10,216",377,"10,593","1,599",201,"12,393",706,0.39 ,-75,-0.04 ,781,0.44 
132039,東京都,武蔵野市,"68,760","74,502","143,262","74,684","11,078","1,062","12,140","1,350",81,"13,571","10,196",891,"11,087","1,148",212,"12,447","1,124",0.79 ,202,0.14 ,922,0.65 
132047,東京都,三鷹市,"89,608","93,289","182,897","90,742","12,452","1,247","13,699","1,612",187,"15,498","12,020",879,"12,899","1,424",370,"14,693",805,0.44 ,188,0.10 ,617,0.34 
132055,東京都,青梅市,"68,617","68,133","136,750","61,897","4,970",344,"5,314",818,140,"6,272","4,647",247,"4,894","1,596",84,"6,574",-302,-0.22 ,-778,-0.57 ,476,0.35 
132063,東京都,府中市,"129,681","127,067","256,748","121,495","15,889","1,441","17,330","2,338",215,"19,883","14,630",833,"15,463","1,905",318,"17,686","2,197",0.86 ,433,0.17 ,"1,764",0.69 
132071,東京都,昭島市,"56,363","56,534","112,897","52,517","3,584","1,988","5,572",906,125,"6,603","3,350","1,812","5,162","1,092",179,"6,433",170,0.15 ,-186,-0.17 ,356,0.32 
132080,東京都,調布市,"111,062","115,351","226,413","112,992","15,671","1,101","16,772","1,965",133,"18,870","13,964",734,"14,698","1,698",252,"16,648","2,222",0.99 ,267,0.12 ,"1,955",0.87 
132098,東京都,町田市,"209,797","217,140","426,937","190,100","17,078","1,208","18,286","2,892",318,"21,496","16,287",943,"17,230","3,587",390,"21,207",289,0.07 ,-695,-0.16 ,984,0.23 
132101,東京都,小金井市,"58,439","59,539","117,978","58,011","8,573",818,"9,391","1,109",172,"10,672","8,533",439,"8,972",919,230,"10,121",551,0.47 ,190,0.16 ,361,0.31 
132110,東京都,小平市,"93,107","95,502","188,609","88,016","11,655","1,187","12,842","1,656",112,"14,610","10,251",977,"11,228","1,493",238,"12,959","1,651",0.88 ,163,0.09 ,"1,488",0.80 
132128,東京都,日野市,"91,988","90,777","182,765","85,408","10,076",696,"10,772","1,589",52,"12,413","8,602",478,"9,080","1,464",79,"10,623","1,790",0.99 ,125,0.07 ,"1,665",0.92 
132136,東京都,東村山市,"73,955","76,903","150,858","70,795","6,640",521,"7,161","1,105",82,"8,348","6,996",378,"7,374","1,383",145,"8,902",-554,-0.37 ,-278,-0.18 ,-276,-0.18 
132144,東京都,国分寺市,"59,333","60,607","119,940","57,511","8,216",538,"8,754","1,067",56,"9,877","7,878",354,"8,232",890,194,"9,316",561,0.47 ,177,0.15 ,384,0.32 
132152,東京都,国立市,"36,765","38,206","74,971","36,368","5,154",389,"5,543",581,104,"6,228","4,781",271,"5,052",624,139,"5,815",413,0.55 ,-43,-0.06 ,456,0.61 
132187,東京都,福生市,"29,445","29,168","58,613","29,711","2,939",657,"3,596",454,62,"4,112","3,172",172,"3,344",571,137,"4,052",60,0.10 ,-117,-0.20 ,177,0.30 
132195,東京都,狛江市,"38,981","41,027","80,008","40,192","5,519",341,"5,860",706,43,"6,609","4,667",301,"4,968",674,55,"5,697",912,1.15 ,32,0.04 ,880,1.11 
132209,東京都,東大和市,"42,539","43,562","86,101","37,966","3,231",162,"3,393",778,59,"4,230","3,331",132,"3,463",779,49,"4,291",-61,-0.07 ,-1,-0.00 ,-60,-0.07 
132217,東京都,清瀬市,"35,998","38,405","74,403","34,388","3,535",200,"3,735",535,68,"4,338","3,343",139,"3,482",757,70,"4,309",29,0.04 ,-222,-0.30 ,251,0.34 
132225,東京都,東久留米市,"57,362","59,766","117,128","52,915","5,706",399,"6,105",855,67,"7,027","4,878",406,"5,284","1,024",85,"6,393",634,0.54 ,-169,-0.15 ,803,0.69 
