平成31年1月1日住民基本台帳人口・世帯数、平成30年（1月1日から同年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,（単位：人、世帯、％）
団体コード,都道府県名,市区町村名,平成31年,,,,平成30年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,都道府県名,市区町村名,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
272159,大阪府,寝屋川市,"113,084","120,400","233,484","109,545","6,480",449,"6,929","1,619",26,"8,574","7,838",408,"8,246","2,419",130,"10,795","-2,221",-0.94 ,-800,-0.34 ,"-1,421",-0.60 
272167,大阪府,河内長野市,"50,080","55,844","105,924","47,393","2,316",273,"2,589",535,44,"3,168","3,031",278,"3,309","1,183",32,"4,524","-1,356",-1.26 ,-648,-0.60 ,-708,-0.66 
272175,大阪府,松原市,"57,928","62,393","120,321","56,271","3,569",163,"3,732",769,59,"4,560","3,493",147,"3,640","1,334",100,"5,074",-514,-0.43 ,-565,-0.47 ,51,0.04 
272183,大阪府,大東市,"59,150","61,609","120,759","56,341","3,831",400,"4,231",866,52,"5,149","4,687",247,"4,934","1,181",48,"6,163","-1,014",-0.83 ,-315,-0.26 ,-699,-0.57 
272191,大阪府,和泉市,"90,161","95,899","186,060","78,598","6,191",370,"6,561","1,247",51,"7,859","5,913",327,"6,240","1,594",121,"7,955",-96,-0.05 ,-347,-0.19 ,251,0.13 
272205,大阪府,箕面市,"66,134","72,234","138,368","61,044","6,226",881,"7,107","1,059",38,"8,204","5,804",858,"6,662","1,111",43,"7,816",388,0.28 ,-52,-0.04 ,440,0.32 
272213,大阪府,柏原市,"33,439","36,090","69,529","31,407","1,968",261,"2,229",420,28,"2,677","2,287",189,"2,476",728,62,"3,266",-589,-0.84 ,-308,-0.44 ,-281,-0.40 
272221,大阪府,羽曳野市,"53,305","58,650","111,955","49,976","3,215",234,"3,449",697,34,"4,180","3,354",246,"3,600","1,304",40,"4,944",-764,-0.68 ,-607,-0.54 ,-157,-0.14 
272230,大阪府,門真市,"60,372","62,284","122,656","62,299","4,394",632,"5,026",742,77,"5,845","5,092",206,"5,298","1,372",151,"6,821",-976,-0.79 ,-630,-0.51 ,-346,-0.28 
272248,大阪府,摂津市,"42,755","43,100","85,855","40,543","4,505",353,"4,858",819,36,"5,713","4,240",193,"4,433",743,86,"5,262",451,0.53 ,76,0.09 ,375,0.44 
272256,大阪府,高石市,"27,666","30,209","57,875","25,590","2,207",124,"2,331",414,17,"2,762","2,065",115,"2,180",612,27,"2,819",-57,-0.10 ,-198,-0.34 ,141,0.24 
272264,大阪府,藤井寺市,"30,886","34,030","64,916","29,136","2,059",151,"2,210",444,32,"2,686","2,278",86,"2,364",687,30,"3,081",-395,-0.60 ,-243,-0.37 ,-152,-0.23 
272272,大阪府,東大阪市,"238,635","251,582","490,217","238,333","15,318","1,870","17,188","3,404",311,"20,903","15,584",859,"16,443","5,443",739,"22,625","-1,722",-0.35 ,"-2,039",-0.41 ,317,0.06 
272281,大阪府,泉南市,"30,110","32,110","62,220","26,163","1,488",776,"2,264",420,2,"2,686","2,533",63,"2,596",632,34,"3,262",-576,-0.92 ,-212,-0.34 ,-364,-0.58 
272299,大阪府,四條畷市,"27,311","28,491","55,802","24,279","2,022",114,"2,136",364,33,"2,533","1,899",83,"1,982",520,23,"2,525",8,0.01 ,-156,-0.28 ,164,0.29 
272302,大阪府,交野市,"37,612","40,289","77,901","32,549","2,483",143,"2,626",571,45,"3,242","2,385",169,"2,554",663,23,"3,240",2,0.00 ,-92,-0.12 ,94,0.12 
272311,大阪府,大阪狭山市,"27,761","30,786","58,547","25,504","2,306",88,"2,394",432,58,"2,884","1,974",55,"2,029",513,27,"2,569",315,0.54 ,-81,-0.14 ,396,0.68 
272329,大阪府,阪南市,"26,072","28,462","54,534","24,208","1,223",96,"1,319",294,26,"1,639","1,740",70,"1,810",563,9,"2,382",-743,-1.34 ,-269,-0.49 ,-474,-0.86 
273007,大阪府,三島郡,"14,640","16,251","30,891","13,159","1,368",53,"1,421",232,17,"1,670","1,060",47,"1,107",264,9,"1,380",290,0.95 ,-32,-0.10 ,322,1.05 
273015,大阪府,三島郡島本町,"14,640","16,251","30,891","13,159","1,368",53,"1,421",232,17,"1,670","1,060",47,"1,107",264,9,"1,380",290,0.95 ,-32,-0.10 ,322,1.05 
273201,大阪府,豊能郡,"14,292","15,516","29,808","13,184",717,77,794,80,11,885,"1,042",65,"1,107",382,6,"1,495",-610,-2.01 ,-302,-0.99 ,-308,-1.01 
273210,大阪府,豊能郡豊能町,"9,400","10,294","19,694","8,638",466,65,531,45,8,584,637,54,691,223,1,915,-331,-1.65 ,-178,-0.89 ,-153,-0.76 
273228,大阪府,豊能郡能勢町,"4,892","5,222","10,114","4,546",251,12,263,35,3,301,405,11,416,159,5,580,-279,-2.68 ,-124,-1.19 ,-155,-1.49 
273406,大阪府,泉北郡,"8,270","8,896","17,166","7,708",599,67,666,111,2,779,595,27,622,207,54,883,-104,-0.60 ,-96,-0.56 ,-8,-0.05 
273414,大阪府,泉北郡忠岡町,"8,270","8,896","17,166","7,708",599,67,666,111,2,779,595,27,622,207,54,883,-104,-0.60 ,-96,-0.56 ,-8,-0.05 
273601,大阪府,泉南郡,"33,138","35,269","68,407","29,769","2,879","2,237","5,116",406,14,"5,536","5,060",139,"5,199",742,14,"5,955",-419,-0.61 ,-336,-0.49 ,-83,-0.12 
273619,大阪府,泉南郡熊取町,"21,282","22,491","43,773","17,979","1,136",140,"1,276",286,6,"1,568","1,237",49,"1,286",425,11,"1,722",-154,-0.35 ,-139,-0.32 ,-15,-0.03 
273627,大阪府,泉南郡田尻町,"4,386","4,423","8,809","4,200","1,362",75,"1,437",62,4,"1,503","1,316",70,"1,386",74,1,"1,461",42,0.48 ,-12,-0.14 ,54,0.62 
273660,大阪府,泉南郡岬町,"7,470","8,355","15,825","7,590",381,"2,022","2,403",58,4,"2,465","2,507",20,"2,527",243,2,"2,772",-307,-1.90 ,-185,-1.15 ,-122,-0.76 
273805,大阪府,南河内郡,"16,748","17,593","34,341","14,311",973,64,"1,037",181,5,"1,223","1,129",36,"1,165",363,15,"1,543",-320,-0.92 ,-182,-0.53 ,-138,-0.40 
273813,大阪府,南河内郡太子町,"6,614","6,830","13,444","5,464",327,20,347,80,1,428,413,20,433,119,2,554,-126,-0.93 ,-39,-0.29 ,-87,-0.64 
273821,大阪府,南河内郡河南町,"7,623","8,012","15,635","6,557",527,35,562,83,4,649,556,10,566,164,13,743,-94,-0.60 ,-81,-0.51 ,-13,-0.08 
273830,大阪府,南河内郡千早赤阪村,"2,511","2,751","5,262","2,290",119,9,128,18,0,146,160,6,166,80,0,246,-100,-1.86 ,-62,-1.16 ,-38,-0.71 
280003,兵庫県,,"2,670,835","2,899,783","5,570,618","2,540,807","197,316","20,795","218,111","40,306","2,370","260,787","203,595","13,110","216,705","58,245","4,927","279,877","-19,090",-0.34 ,"-17,939",-0.32 ,"-1,151",-0.02 
281000,兵庫県,神戸市,"729,960","808,065","1,538,025","756,746","69,337","8,633","77,970","10,711",466,"89,147","71,586","4,476","76,062","15,785","2,210","94,057","-4,910",-0.32 ,"-5,074",-0.33 ,164,0.01 
281018,兵庫県,神戸市東灘区,"100,611","113,734","214,345","101,527","10,417","1,270","11,687","1,689",44,"13,420","10,268",888,"11,156","1,783",406,"13,345",75,0.04 ,-94,-0.04 ,169,0.08 
281026,兵庫県,神戸市灘区,"62,216","71,093","133,309","67,668","6,838","1,216","8,054","1,037",40,"9,131","7,266",605,"7,871","1,327",208,"9,406",-275,-0.21 ,-290,-0.22 ,15,0.01 
281051,兵庫県,神戸市兵庫区,"53,486","55,910","109,396","63,690","6,976","1,173","8,149",785,64,"8,998","6,764",264,"7,028","1,434",374,"8,836",162,0.15 ,-649,-0.59 ,811,0.74 
281069,兵庫県,神戸市長田区,"47,309","51,287","98,596","55,157","4,741",503,"5,244",546,62,"5,852","4,765",165,"4,930","1,462",212,"6,604",-752,-0.76 ,-916,-0.92 ,164,0.17 
281077,兵庫県,神戸市須磨区,"75,417","86,427","161,844","78,798","6,095",480,"6,575","1,120",62,"7,757","6,468",371,"6,839","1,819",105,"8,763","-1,006",-0.62 ,-699,-0.43 ,-307,-0.19 
281085,兵庫県,神戸市垂水区,"104,870","117,503","222,373","104,525","7,722",708,"8,430","1,658",38,"10,126","8,303",522,"8,825","2,331",93,"11,249","-1,123",-0.50 ,-673,-0.30 ,-450,-0.20 
281093,兵庫県,神戸市北区,"103,974","113,859","217,833","97,744","6,228",679,"6,907","1,246",42,"8,195","7,665",359,"8,024","2,229",75,"10,328","-2,133",-0.97 ,-983,-0.45 ,"-1,150",-0.52 
281107,兵庫県,神戸市中央区,"63,792","72,804","136,596","81,589","12,089","2,008","14,097","1,152",78,"15,327","11,072",791,"11,863","1,316",562,"13,741","1,586",1.17 ,-164,-0.12 ,"1,750",1.30 
281115,兵庫県,神戸市西区,"118,285","125,448","243,733","106,048","8,231",596,"8,827","1,478",36,"10,341","9,015",511,"9,526","2,084",175,"11,785","-1,444",-0.59 ,-606,-0.25 ,-838,-0.34 
282014,兵庫県,姫路市,"260,220","276,881","537,101","237,546","12,960","1,554","14,514","4,192",308,"19,014","13,344",892,"14,236","5,688",477,"20,401","-1,387",-0.26 ,"-1,496",-0.28 ,109,0.02 
282022,兵庫県,尼崎市,"225,258","237,928","463,186","233,411","17,921","1,108","19,029","3,792",265,"23,086","16,339",883,"17,222","5,051",371,"22,644",442,0.10 ,"-1,259",-0.27 ,"1,701",0.37 
282031,兵庫県,明石市,"146,605","156,524","303,129","137,295","11,221",788,"12,009","2,819",116,"14,944","9,381",595,"9,976","2,872",149,"12,997","1,947",0.65 ,-53,-0.02 ,"2,000",0.66 
282049,兵庫県,西宮市,"229,642","255,547","485,189","221,416","20,265","1,720","21,985","3,976",525,"26,486","20,740","1,362","22,102","3,999",421,"26,522",-36,-0.01 ,-23,-0.00 ,-13,-0.00 
282057,兵庫県,洲本市,"21,031","23,003","44,034","19,928","1,166",268,"1,434",233,11,"1,678","1,684",81,"1,765",670,5,"2,440",-762,-1.70 ,-437,-0.98 ,-325,-0.73 
282065,兵庫県,芦屋市,"43,638","52,382","96,020","44,710","4,693",523,"5,216",630,21,"5,867","4,811",454,"5,265",911,44,"6,220",-353,-0.37 ,-281,-0.29 ,-72,-0.07 
282073,兵庫県,伊丹市,"99,089","104,172","203,261","90,568","8,591",419,"9,010","1,588",56,"10,654","7,423",343,"7,766","1,705",115,"9,586","1,068",0.53 ,-117,-0.06 ,"1,185",0.59 
282081,兵庫県,相生市,"14,337","15,329","29,666","13,347",706,60,766,198,3,967,917,77,994,412,2,"1,408",-441,-1.46 ,-214,-0.71 ,-227,-0.75 
282090,兵庫県,豊岡市,"39,477","42,560","82,037","33,231","1,683",169,"1,852",506,20,"2,378","2,149",170,"2,319","1,130",66,"3,515","-1,137",-1.37 ,-624,-0.75 ,-513,-0.62 
282103,兵庫県,加古川市,"130,451","135,265","265,716","114,259","6,955",437,"7,392","1,926",56,"9,374","7,782",382,"8,164","2,549",96,"10,809","-1,435",-0.54 ,-623,-0.23 ,-812,-0.30 
282120,兵庫県,赤穂市,"23,130","24,709","47,839","20,413",948,66,"1,014",299,7,"1,320","1,222",56,"1,278",619,24,"1,921",-601,-1.24 ,-320,-0.66 ,-281,-0.58 
282138,兵庫県,西脇市,"19,665","21,202","40,867","17,087","1,011",120,"1,131",259,7,"1,397","1,101",61,"1,162",518,27,"1,707",-310,-0.75 ,-259,-0.63 ,-51,-0.12 
282146,兵庫県,宝塚市,"108,697","125,512","234,209","104,181","8,179",944,"9,123","1,691",141,"10,955","8,392",717,"9,109","2,197",102,"11,408",-453,-0.19 ,-506,-0.22 ,53,0.02 
282154,兵庫県,三木市,"37,770","40,103","77,873","33,671","2,200",214,"2,414",437,22,"2,873","2,281",210,"2,491",906,17,"3,414",-541,-0.69 ,-469,-0.60 ,-72,-0.09 
282162,兵庫県,高砂市,"44,444","46,715","91,159","39,356","2,358",213,"2,571",654,21,"3,246","2,882",159,"3,041","1,016",50,"4,107",-861,-0.94 ,-362,-0.39 ,-499,-0.54 
282171,兵庫県,川西市,"74,854","83,149","158,003","69,763","4,824",490,"5,314",979,49,"6,342","5,328",252,"5,580","1,584",48,"7,212",-870,-0.55 ,-605,-0.38 ,-265,-0.17 
