令和2年1月1日住民基本台帳人口・世帯数、令和元年（平成31年1月1日から令和元年12月31日まで）人口動態（市区町村別）（総計）,,,,,,,,,,,,,,,,,,,,,,,,（単位：人、世帯、％）
団体コード,都道府県名,市区町村名,令和2年,,,,令和元年,,,,,,,,,,,,,,,,,
,,,人口,,,世帯数,住民票記載数,,,,,,住民票消除数,,,,,,増減数(Ａ)-(Ｂ),増減率,自然増減数,自然増減率,社会増減数,社会増減率
団体コード,都道府県名,市区町村名,男,女,人,,転入者数（国内）,転入者数（国外）,転入者数（計）,出生者数,その他（計）,計（Ａ）,転出者数（国内）,転出者数（国外）,転出者数（計）,死亡者数,その他（計）,計（Ｂ）,,,,,,
232122,愛知県,安城市,"97,611","92,617","190,228","76,304","8,425","1,529","9,954","1,716",93,"11,763","8,112","1,029","9,141","1,379",172,"10,692","1,071",0.57 ,337,0.18 ,734,0.39 
232131,愛知県,西尾市,"87,591","84,759","172,350","65,599","5,470","2,317","7,787","1,263",84,"9,134","6,219",981,"7,200","1,694",168,"9,062",72,0.04 ,-431,-0.25 ,503,0.29 
232149,愛知県,蒲郡市,"39,648","40,591","80,239","32,845","2,484",464,"2,948",498,39,"3,485","2,458",236,"2,694",927,156,"3,777",-292,-0.36 ,-429,-0.53 ,137,0.17 
232157,愛知県,犬山市,"36,747","37,137","73,884","31,338","2,559",423,"2,982",418,23,"3,423","2,525",233,"2,758",797,159,"3,714",-291,-0.39 ,-379,-0.51 ,88,0.12 
232165,愛知県,常滑市,"29,366","29,947","59,313","24,931","2,526",721,"3,247",432,13,"3,692","2,566",194,"2,760",572,84,"3,416",276,0.47 ,-140,-0.24 ,416,0.70 
232173,愛知県,江南市,"49,351","51,264","100,615","41,398","3,359",691,"4,050",705,20,"4,775","3,454",242,"3,696","1,003",100,"4,799",-24,-0.02 ,-298,-0.30 ,274,0.27 
232190,愛知県,小牧市,"77,574","75,452","153,026","68,200","7,024","1,102","8,126","1,074",163,"9,363","6,783",761,"7,544","1,302",462,"9,308",55,0.04 ,-228,-0.15 ,283,0.19 
232203,愛知県,稲沢市,"67,855","68,847","136,702","55,026","4,616",763,"5,379",938,54,"6,371","4,702",467,"5,169","1,354",215,"6,738",-367,-0.27 ,-416,-0.30 ,49,0.04 
232211,愛知県,新城市,"22,798","23,231","46,029","17,699",975,430,"1,405",215,28,"1,648","1,510",141,"1,651",682,47,"2,380",-732,-1.57 ,-467,-1.00 ,-265,-0.57 
232220,愛知県,東海市,"60,167","54,891","115,058","51,000","4,693",375,"5,068","1,038",64,"6,170","4,751",292,"5,043",883,141,"6,067",103,0.09 ,155,0.13 ,-52,-0.05 
232238,愛知県,大府市,"47,419","45,342","92,761","39,437","4,038","1,268","5,306",924,48,"6,278","4,547",462,"5,009",660,204,"5,873",405,0.44 ,264,0.29 ,141,0.15 
232246,愛知県,知多市,"43,073","42,258","85,331","35,911","3,217",675,"3,892",589,16,"4,497","3,459",242,"3,701",736,109,"4,546",-49,-0.06 ,-147,-0.17 ,98,0.11 
232254,愛知県,知立市,"38,288","34,075","72,363","32,467","4,399","1,783","6,182",720,18,"6,920","5,747",513,"6,260",541,215,"7,016",-96,-0.13 ,179,0.25 ,-275,-0.38 
232262,愛知県,尾張旭市,"41,014","42,808","83,822","35,601","3,317",643,"3,960",603,44,"4,607","3,262",266,"3,528",708,53,"4,289",318,0.38 ,-105,-0.13 ,423,0.51 
232271,愛知県,高浜市,"25,569","23,586","49,155","20,551","2,810",497,"3,307",420,3,"3,730","2,315",388,"2,703",391,60,"3,154",576,1.19 ,29,0.06 ,547,1.13 
232289,愛知県,岩倉市,"24,064","24,028","48,092","21,895","2,560",258,"2,818",433,170,"3,421","2,676",191,"2,867",436,84,"3,387",34,0.07 ,-3,-0.01 ,37,0.08 
232297,愛知県,豊明市,"35,106","33,903","69,009","30,152","3,204",494,"3,698",559,17,"4,274","3,060",275,"3,335",608,150,"4,093",181,0.26 ,-49,-0.07 ,230,0.33 
232301,愛知県,日進市,"45,528","46,011","91,539","37,370","4,819",802,"5,621",893,97,"6,611","4,271",793,"5,064",617,163,"5,844",767,0.84 ,276,0.30 ,491,0.54 
232319,愛知県,田原市,"31,296","30,564","61,860","22,540","1,673",210,"1,883",377,16,"2,276","1,622",329,"1,951",704,213,"2,868",-592,-0.95 ,-327,-0.52 ,-265,-0.42 
232327,愛知県,愛西市,"30,830","32,210","63,040","23,533","1,791",201,"1,992",343,15,"2,350","1,647",178,"1,825",713,19,"2,557",-207,-0.33 ,-370,-0.59 ,163,0.26 
232335,愛知県,清須市,"34,825","34,628","69,453","29,588","3,596",348,"3,944",739,34,"4,717","3,401",153,"3,554",628,146,"4,328",389,0.56 ,111,0.16 ,278,0.40 
232343,愛知県,北名古屋市,"43,266","43,031","86,297","36,954","3,926",617,"4,543",789,46,"5,378","4,181",171,"4,352",723,148,"5,223",155,0.18 ,66,0.08 ,89,0.10 
232351,愛知県,弥富市,"22,453","22,163","44,616","18,194","2,066",351,"2,417",336,29,"2,782","1,885",228,"2,113",427,75,"2,615",167,0.38 ,-91,-0.20 ,258,0.58 
232360,愛知県,みよし市,"31,410","29,735","61,145","24,275","2,797",421,"3,218",566,21,"3,805","3,039",397,"3,436",368,128,"3,932",-127,-0.21 ,198,0.32 ,-325,-0.53 
232378,愛知県,あま市,"44,513","44,712","89,225","37,183","3,607",425,"4,032",685,35,"4,752","3,176",281,"3,457",853,130,"4,440",312,0.35 ,-168,-0.19 ,480,0.54 
232386,愛知県,長久手市,"29,515","29,965","59,480","24,297","3,629",471,"4,100",663,38,"4,801","3,014",373,"3,387",313,73,"3,773","1,028",1.76 ,350,0.60 ,678,1.16 
233005,愛知県,愛知郡,"22,188","21,897","44,085","17,794","2,096",267,"2,363",342,39,"2,744","1,711",281,"1,992",324,65,"2,381",363,0.83 ,18,0.04 ,345,0.79 
233021,愛知県,愛知郡東郷町,"22,188","21,897","44,085","17,794","2,096",267,"2,363",342,39,"2,744","1,711",281,"1,992",324,65,"2,381",363,0.83 ,18,0.04 ,345,0.79 
233404,愛知県,西春日井郡,"8,075","7,687","15,762","6,761",795,271,"1,066",135,11,"1,212","1,018",42,"1,060",135,31,"1,226",-14,-0.09 ,0,0.00 ,-14,-0.09 
233421,愛知県,西春日井郡豊山町,"8,075","7,687","15,762","6,761",795,271,"1,066",135,11,"1,212","1,018",42,"1,060",135,31,"1,226",-14,-0.09 ,0,0.00 ,-14,-0.09 
233609,愛知県,丹羽郡,"29,646","29,369","59,015","23,732","2,525",173,"2,698",496,19,"3,213","2,353",200,"2,553",490,58,"3,101",112,0.19 ,6,0.01 ,106,0.18 
233617,愛知県,丹羽郡大口町,"12,325","11,892","24,217","9,537","1,143",71,"1,214",236,7,"1,457","1,042",99,"1,141",182,37,"1,360",97,0.40 ,54,0.22 ,43,0.18 
233625,愛知県,丹羽郡扶桑町,"17,321","17,477","34,798","14,195","1,382",102,"1,484",260,12,"1,756","1,311",101,"1,412",308,21,"1,741",15,0.04 ,-48,-0.14 ,63,0.18 
234206,愛知県,海部郡,"37,839","37,564","75,403","32,237","3,746",586,"4,332",629,49,"5,010","3,594",290,"3,884",685,138,"4,707",303,0.40 ,-56,-0.07 ,359,0.48 
234249,愛知県,海部郡大治町,"16,614","16,154","32,768","13,697","1,603",68,"1,671",284,18,"1,973","1,483",36,"1,519",261,61,"1,841",132,0.40 ,23,0.07 ,109,0.33 
234257,愛知県,海部郡蟹江町,"18,778","19,033","37,811","16,769","1,890",468,"2,358",319,29,"2,706","1,987",172,"2,159",368,68,"2,595",111,0.29 ,-49,-0.13 ,160,0.42 
234273,愛知県,海部郡飛島村,"2,447","2,377","4,824","1,771",253,50,303,26,2,331,124,82,206,56,9,271,60,1.26 ,-30,-0.63 ,90,1.89 
234401,愛知県,知多郡,"81,173","80,866","162,039","65,947","5,585","2,583","8,168","1,062",78,"9,308","7,451",647,"8,098","1,686",97,"9,881",-573,-0.35 ,-624,-0.38 ,51,0.03 
234419,愛知県,知多郡阿久比町,"14,243","14,455","28,698","10,806",735,104,839,230,5,"1,074",800,70,870,269,4,"1,143",-69,-0.24 ,-39,-0.14 ,-30,-0.10 
234427,愛知県,知多郡東浦町,"25,314","24,854","50,168","20,645","2,074",228,"2,302",348,24,"2,674","1,836",239,"2,075",467,39,"2,581",93,0.19 ,-119,-0.24 ,212,0.42 
234451,愛知県,知多郡南知多町,"8,672","9,021","17,693","7,277",387,"1,997","2,384",61,9,"2,454","2,437",122,"2,559",302,26,"2,887",-433,-2.39 ,-241,-1.33 ,-192,-1.06 
234460,愛知県,知多郡美浜町,"10,815","11,026","21,841","8,826",673,34,707,109,10,826,800,38,838,247,14,"1,099",-273,-1.23 ,-138,-0.62 ,-135,-0.61 
234478,愛知県,知多郡武豊町,"22,129","21,510","43,639","18,393","1,716",220,"1,936",314,30,"2,280","1,578",178,"1,756",401,14,"2,171",109,0.25 ,-87,-0.20 ,196,0.45 
235008,愛知県,額田郡,"21,548","20,830","42,378","16,277","2,013",200,"2,213",399,24,"2,636","1,684",131,"1,815",320,70,"2,205",431,1.03 ,79,0.19 ,352,0.84 
235016,愛知県,額田郡幸田町,"21,548","20,830","42,378","16,277","2,013",200,"2,213",399,24,"2,636","1,684",131,"1,815",320,70,"2,205",431,1.03 ,79,0.19 ,352,0.84 
235601,愛知県,北設楽郡,"4,294","4,657","8,951","4,070",226,2,228,31,7,266,256,11,267,209,10,486,-220,-2.40 ,-178,-1.94 ,-42,-0.46 
235610,愛知県,北設楽郡設楽町,"2,285","2,442","4,727","2,130",112,1,113,15,0,128,136,10,146,92,1,239,-111,-2.29 ,-77,-1.59 ,-34,-0.70 
235628,愛知県,北設楽郡東栄町,"1,486","1,648","3,134","1,434",88,0,88,13,0,101,76,1,77,95,9,181,-80,-2.49 ,-82,-2.55 ,2,0.06 
235636,愛知県,北設楽郡豊根村,523,567,"1,090",506,26,1,27,3,7,37,44,0,44,22,0,66,-29,-2.59 ,-19,-1.70 ,-10,-0.89 
240001,三重県,,"888,711","925,148","1,813,859","802,803","57,156","12,026","69,182","12,151",578,"81,911","63,656","5,913","69,569","20,948","2,172","92,689","-10,778",-0.59 ,"-8,797",-0.48 ,"-1,981",-0.11 
242012,三重県,津市,"135,293","142,812","278,105","126,665","8,889","1,904","10,793","1,894",86,"12,773","9,657","1,188","10,845","3,252",373,"14,470","-1,697",-0.61 ,"-1,358",-0.49 ,-339,-0.12 
242021,三重県,四日市市,"156,038","155,513","311,551","140,035","10,928","2,441","13,369","2,376",90,"15,835","12,015",846,"12,861","3,165",426,"16,452",-617,-0.20 ,-789,-0.25 ,172,0.06 
242039,三重県,伊勢市,"59,431","66,031","125,462","55,526","3,014",655,"3,669",834,26,"4,529","3,896",199,"4,095","1,534",11,"5,640","-1,111",-0.88 ,-700,-0.55 ,-411,-0.32 
242047,三重県,松阪市,"78,865","84,612","163,477","73,806","4,085",824,"4,909","1,127",94,"6,130","4,749",482,"5,231","1,910",80,"7,221","-1,091",-0.66 ,-783,-0.48 ,-308,-0.19 
242055,三重県,桑名市,"70,237","71,782","142,019","59,653","5,090","1,049","6,139",963,37,"7,139","5,575",441,"6,016","1,334",227,"7,577",-438,-0.31 ,-371,-0.26 ,-67,-0.05 
242071,三重県,鈴鹿市,"100,042","99,842","199,884","86,854","6,694","1,281","7,975","1,461",42,"9,478","7,185",665,"7,850","1,797",335,"9,982",-504,-0.25 ,-336,-0.17 ,-168,-0.08 
242080,三重県,名張市,"37,916","40,482","78,398","34,764","2,108",234,"2,342",482,27,"2,851","2,294",160,"2,454",843,52,"3,349",-498,-0.63 ,-361,-0.46 ,-137,-0.17 
242098,三重県,尾鷲市,"8,140","9,436","17,576","9,324",443,22,465,73,9,547,574,11,585,307,3,895,-348,-1.94 ,-234,-1.31 ,-114,-0.64 
242101,三重県,亀山市,"25,056","24,664","49,720","21,605","2,037","1,152","3,189",361,26,"3,576","2,611",287,"2,898",562,53,"3,513",63,0.13 ,-201,-0.40 ,264,0.53 
242110,三重県,鳥羽市,"8,692","9,831","18,523","8,470",521,183,704,82,8,794,642,201,843,299,4,"1,146",-352,-1.86 ,-217,-1.15 ,-135,-0.72 
242128,三重県,熊野市,"7,687","9,007","16,694","8,861",424,15,439,85,1,525,541,15,556,348,4,908,-383,-2.24 ,-263,-1.54 ,-120,-0.70 
242144,三重県,いなべ市,"23,362","22,351","45,713","18,556","2,322",470,"2,792",287,12,"3,091","2,204",146,"2,350",544,130,"3,024",67,0.15 ,-257,-0.56 ,324,0.71 
242152,三重県,志摩市,"22,994","26,301","49,295","22,804",899,159,"1,058",214,22,"1,294","1,244",114,"1,358",860,3,"2,221",-927,-1.85 ,-646,-1.29 ,-281,-0.56 
242161,三重県,伊賀市,"44,843","46,387","91,230","40,669","2,574",903,"3,477",568,42,"4,087","3,138",479,"3,617","1,215",222,"5,054",-967,-1.05 ,-647,-0.70 ,-320,-0.35 
243001,三重県,桑名郡,"3,190","3,067","6,257","2,511",252,66,318,26,1,345,253,48,301,78,22,401,-56,-0.89 ,-52,-0.82 ,-4,-0.06 
243035,三重県,桑名郡木曽岬町,"3,190","3,067","6,257","2,511",252,66,318,26,1,345,253,48,301,78,22,401,-56,-0.89 ,-52,-0.82 ,-4,-0.06 
243205,三重県,員弁郡,"12,795","13,123","25,918","9,852","1,009",108,"1,117",178,4,"1,299",758,78,836,213,28,"1,077",222,0.86 ,-35,-0.14 ,257,1.00 
243248,三重県,員弁郡東員町,"12,795","13,123","25,918","9,852","1,009",108,"1,117",178,4,"1,299",758,78,836,213,28,"1,077",222,0.86 ,-35,-0.14 ,257,1.00 
243400,三重県,三重郡,"33,995","33,849","67,844","27,530","3,001",311,"3,312",523,16,"3,851","2,819",208,"3,027",626,109,"3,762",89,0.13 ,-103,-0.15 ,192,0.28 
243418,三重県,三重郡菰野町,"20,675","21,022","41,697","16,626","1,423",219,"1,642",284,10,"1,936","1,476",115,"1,591",433,69,"2,093",-157,-0.38 ,-149,-0.36 ,-8,-0.02 
243434,三重県,三重郡朝日町,"5,464","5,457","10,921","4,139",450,24,474,102,4,580,383,30,413,79,4,496,84,0.78 ,23,0.21 ,61,0.56 
243442,三重県,三重郡川越町,"7,856","7,370","15,226","6,765","1,128",68,"1,196",137,2,"1,335",960,63,"1,023",114,36,"1,173",162,1.08 ,23,0.15 ,139,0.92 
244406,三重県,多気郡,"22,518","24,316","46,834","19,042","1,167",78,"1,245",292,7,"1,544","1,181",110,"1,291",639,26,"1,956",-412,-0.87 ,-347,-0.73 ,-65,-0.14 
244414,三重県,多気郡多気町,"7,004","7,516","14,520","5,720",304,19,323,66,4,393,326,33,359,194,2,555,-162,-1.10 ,-128,-0.87 ,-34,-0.23 
244422,三重県,多気郡明和町,"11,176","11,963","23,139","9,149",686,36,722,174,3,899,603,49,652,273,14,939,-40,-0.17 ,-99,-0.43 ,59,0.25 
244431,三重県,多気郡大台町,"4,338","4,837","9,175","4,173",177,23,200,52,0,252,252,28,280,172,10,462,-210,-2.24 ,-120,-1.28 ,-90,-0.96 
244601,三重県,度会郡,"21,139","23,149","44,288","18,767",916,85,"1,001",190,10,"1,201","1,246",147,"1,393",784,4,"2,181",-980,-2.16 ,-594,-1.31 ,-386,-0.85 
244619,三重県,度会郡玉城町,"7,458","7,994","15,452","5,810",450,37,487,106,2,595,443,72,515,196,2,713,-118,-0.76 ,-90,-0.58 ,-28,-0.18 
244708,三重県,度会郡度会町,"3,977","4,170","8,147","3,054",157,12,169,37,1,207,207,12,219,112,1,332,-125,-1.51 ,-75,-0.91 ,-50,-0.60 
244716,三重県,度会郡大紀町,"3,947","4,397","8,344","4,000",143,7,150,20,4,174,241,30,271,174,0,445,-271,-3.15 ,-154,-1.79 ,-117,-1.36 
244724,三重県,度会郡南伊勢町,"5,757","6,588","12,345","5,903",166,29,195,27,3,225,355,33,388,302,1,691,-466,-3.64 ,-275,-2.15 ,-191,-1.49 
245402,三重県,北牟婁郡,"7,405","8,306","15,711","8,089",267,66,333,46,9,388,438,49,487,303,58,848,-460,-2.84 ,-257,-1.59 ,-203,-1.26 
245437,三重県,北牟婁郡紀北町,"7,405","8,306","15,711","8,089",267,66,333,46,9,388,438,49,487,303,58,848,-460,-2.84 ,-257,-1.59 ,-203,-1.26 
245607,三重県,南牟婁郡,"9,073","10,287","19,360","9,420",516,20,536,89,9,634,636,39,675,335,2,"1,012",-378,-1.92 ,-246,-1.25 ,-132,-0.67 
245615,三重県,南牟婁郡御浜町,"3,985","4,502","8,487","4,168",203,12,215,26,2,243,267,18,285,154,1,440,-197,-2.27 ,-128,-1.47 ,-69,-0.79 
245623,三重県,南牟婁郡紀宝町,"5,088","5,785","10,873","5,252",313,8,321,63,7,391,369,21,390,181,1,572,-181,-1.64 ,-118,-1.07 ,-63,-0.57 
250007,滋賀県,,"702,078","718,870","1,420,948","589,027","50,860","7,557","58,417","10,859",759,"70,035","50,173","4,406","54,579","13,291","1,297","69,167",868,0.06 ,"-2,432",-0.17 ,"3,300",0.23 
252018,滋賀県,大津市,"166,160","177,655","343,815","150,191","12,154",913,"13,067","2,499",225,"15,791","10,697",866,"11,563","3,169",194,"14,926",865,0.25 ,-670,-0.20 ,"1,535",0.45 
252026,滋賀県,彦根市,"56,249","56,726","112,975","48,349","3,949","1,592","5,541",866,85,"6,492","4,931",475,"5,406","1,054",228,"6,688",-196,-0.17 ,-188,-0.17 ,-8,-0.01 
252034,滋賀県,長浜市,"57,837","60,055","117,892","46,308","2,815",594,"3,409",824,43,"4,276","3,063",414,"3,477","1,338",67,"4,882",-606,-0.51 ,-514,-0.43 ,-92,-0.08 
252042,滋賀県,近江八幡市,"40,344","41,748","82,092","33,934","2,707",306,"3,013",584,25,"3,622","2,641",217,"2,858",773,90,"3,721",-99,-0.12 ,-189,-0.23 ,90,0.11 
252069,滋賀県,草津市,"67,714","67,212","134,926","59,363","6,480",714,"7,194","1,140",56,"8,390","5,953",418,"6,371",956,112,"7,439",951,0.71 ,184,0.14 ,767,0.57 
252077,滋賀県,守山市,"41,295","42,430","83,725","32,681","3,349",355,"3,704",702,38,"4,444","2,931",267,"3,198",627,45,"3,870",574,0.69 ,75,0.09 ,499,0.60 
252085,滋賀県,栗東市,"34,968","35,123","70,091","28,393","3,610",326,"3,936",874,36,"4,846","3,540",231,"3,771",474,43,"4,288",558,0.80 ,400,0.58 ,158,0.23 
252093,滋賀県,甲賀市,"45,326","45,377","90,703","36,024","2,560",522,"3,082",622,47,"3,751","2,724",359,"3,083",885,54,"4,022",-271,-0.30 ,-263,-0.29 ,-8,-0.01 
252107,滋賀県,野洲市,"25,672","25,664","51,336","20,472","2,185",149,"2,334",436,33,"2,803","1,846",159,"2,005",444,114,"2,563",240,0.47 ,-8,-0.02 ,248,0.49 
252115,滋賀県,湖南市,"28,710","26,579","55,289","24,070","2,350",704,"3,054",410,65,"3,529","2,516",275,"2,791",423,79,"3,293",236,0.43 ,-13,-0.02 ,249,0.45 
252123,滋賀県,高島市,"23,578","24,625","48,203","20,466","1,106",162,"1,268",281,24,"1,573","1,535",116,"1,651",659,23,"2,333",-760,-1.55 ,-378,-0.77 ,-382,-0.78 
252131,滋賀県,東近江市,"56,987","57,329","114,316","44,878","3,909",543,"4,452",862,39,"5,353","3,819",270,"4,089","1,146",163,"5,398",-45,-0.04 ,-284,-0.25 ,239,0.21 
252140,滋賀県,米原市,"19,018","19,919","38,937","14,622",891,291,"1,182",240,14,"1,436","1,223",109,"1,332",440,22,"1,794",-358,-0.91 ,-200,-0.51 ,-158,-0.40 
253804,滋賀県,蒲生郡,"16,909","16,547","33,456","12,758","1,226",172,"1,398",202,13,"1,613","1,264",111,"1,375",391,19,"1,785",-172,-0.51 ,-189,-0.56 ,17,0.05 
253839,滋賀県,蒲生郡日野町,"10,711","10,782","21,493","8,349",750,123,873,144,12,"1,029",700,45,745,253,17,"1,015",14,0.07 ,-109,-0.51 ,123,0.57 
253847,滋賀県,蒲生郡竜王町,"6,198","5,765","11,963","4,409",476,49,525,58,1,584,564,66,630,138,2,770,-186,-1.53 ,-80,-0.66 ,-106,-0.87 
254207,滋賀県,愛知郡,"10,659","10,645","21,304","8,032",872,129,"1,001",168,9,"1,178",913,67,980,213,30,"1,223",-45,-0.21 ,-45,-0.21 ,0,0.00 
